codigo,denominacion_generica_es,denominacion_generica_val,denominacion_especifica,denominacion,regimen,tipo_via,direccion,numero,codigo_postal,localidad,provincia,telefono,fax,cod_edificacion,longitud,latitud,titular,cif,comarca,url_es,url_va,fe_constitucion
46020790,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CARRÒS,ESCOLA PRIVADA DE MÚSICA CARRÒS,PRIV.,AVINGUDA,DE LA CONSTITUCIÓN,10,46717,FONT D'EN CARRÒS (LA),VALENCIA/VALÈNCIA,962833490.0,,1,-0.171216,38.917128,ESCOLA DE MÚSICA CARRÒS,G96409958,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020790,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020790,
46020807,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA INSTITUT KODALY SCHOLA CANTORUM,ESCOLA PRIVADA DE MÚSICA INSTITUT KODALY SCHOLA CANTORUM,PRIV.,CARRER,PARQUE SALVADOR CASTELL,65,46680,ALGEMESÍ,VALENCIA/VALÈNCIA,962424060.0,962420027.0,1,-0.436948,39.185853,SCHOLA CANTORUM D'ALGEMESÍ,G46695292,LA RIBERA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020807,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020807,
46020819,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,VALENCIA,4,46790,XERESA,VALENCIA/VALÈNCIA,962845583.0,,1,-0.218321,39.010766,SOCIETAT INSTRUCTIVA UNIÓ MUSICAL DE XERESA,G46171906,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020819,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020819,
46020820,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL,ESCOLA PRIVADA DE MÚSICA UNIÓ MUSICAL,PRIV.,CARRER,DE LES ESCOLES,2,46139,POBLA DE FARNALS (LA),VALENCIA/VALÈNCIA,961450712.0,,1,-0.326865,39.578645,SOCIEDAD MUSICAL UNIÓ MUSICAL DE LA POBLA FARNALS,G46170700,L'HORTA NORD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020820,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020820,
46020832,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA CASTELLAR-OLIVERAL,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA CASTELLAR-OLIVERAL,PRIV.,CARRER,FORTUNA,7,46026,CASTELLAR-OLIVERAL,VALENCIA/VALÈNCIA,963753223.0,963753223.0,1,-0.365038,39.430061,ESCUELA DE MÚSICA SANTA CECILIA CASTELLAR-OLIVERAL,G96359559,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020832,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020832,
46020844,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA UNION ARTÍSTICA MUSICAL,ESCOLA PRIVADA DE MÚSICA UNION ARTÍSTICA MUSICAL,PRIV.,CARRER,DOS DE MAYO,72,46870,ONTINYENT,VALENCIA/VALÈNCIA,962381030.0,962381030.0,1,-0.605769,38.822315,JOVENTUTS MUSICALS DE LA VALL D'ALBAIDA D'OTOS,G96164579,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020844,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020844,
46020856,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL LA MAR-CHICA,ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL LA MAR-CHICA,PRIV.,CARRER,UNIÓN MUSICAL LA MAR-CHICA,1,46330,CAMPORROBLES,VALENCIA/VALÈNCIA,962181006.0,,1,-1.398614,39.647365,UNIÓN MUSICAL LA MAR-CHICA,G46191391,LA PLANA DE UTIEL-REQUENA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020856,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020856,
46020868,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA C.INSTR. MUSICAL CASTELLAR-OLIVERAL,ESCOLA PRIVADA DE MÚSICA C.INSTR. MUSICAL CASTELLAR-OLIVERAL,PRIV.,CARRER,SAN SALVADOR,99,46026,CASTELLAR-OLIVERAL,VALENCIA/VALÈNCIA,963964813.0,963962418.0,1,-0.364174,39.427683,CENTRO INSTRUCTIVO MUSICAL CASTELLAR-OLIVERAL,G96172408,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020868,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020868,
46020871,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL,PRIV.,PLAÇA,SAN JUAN DE RIBERA,4,46115,ALFARA DEL PATRIARCA,VALENCIA/VALÈNCIA,961392642.0,,1,-0.385509,39.544691,AGRUPACIÓN MUSICAL DE ALFARA DEL PATRIARCA,G46880654,L'HORTA NORD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020871,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020871,
46020881,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,PLAÇA,CASTELL,3,46290,ALCÀSSER,VALENCIA/VALÈNCIA,961230928.0,961230066.0,1,-0.445268,39.370129,ASOC. ESCOLA DE MUSICA SANTA CECILIA DE ALCÁCER.,G96370135,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020881,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020881,
46020893,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CENTRE DE MÚSICA NATZARET,ESCOLA PRIVADA DE MÚSICA CENTRE DE MÚSICA NATZARET,PRIV.,CARRER,MAYOR DE NAZARET,45,46024,VALÈNCIA,VALENCIA/VALÈNCIA,963240065.0,963253677.0,1,-0.333693,39.451285,CENTRE MÚSICA I DANSA NATZARET,G46814844,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020893,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020893,
46020901,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,SANT ROC,29,46770,XERACO,VALENCIA/VALÈNCIA,962890345.0,,1,-0.214547,39.032369,ASOCIACIÓN ESCUELA DE MÚSICA DE XERACO,G96336607,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020901,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020901,
46020911,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,BOAMIT,26,46721,POTRIES,VALENCIA/VALÈNCIA,962801440.0,962958203.0,1,-0.19244,38.914899,ASOCIACIÓN ARTÍSTICO MUSICAL SANT BLAI,G46672465,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020911,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020911,
46020923,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA EL CORBINET,ESCUELA PRIVADA DE MÚSICA EL CORBINET,PRIV.,CARRER,CONSTITUCIÓN,5,46199,CORTES DE PALLÁS,VALENCIA/VALÈNCIA,962517286.0,,1,-0.939865,39.242175,ASOCIACIÓN ESCUELA DE MÚSICA EL CORBINET,G96364336,EL VALLE DE AYORA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020923,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020923,
46020935,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA JOSÉ MARIA ROIG,ESCOLA PRIVADA DE MÚSICA JOSÉ MARIA ROIG,PRIV.,CARRER,BONAVISTA,2,46210,PICANYA,VALENCIA/VALÈNCIA,961565972.0,,1,-0.436972,39.436872,UNIÓN MUSICAL DE PICANYA,G46173563,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020935,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020935,
46020947,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA MARÍA DEL PUIG,ESCOLA PRIVADA DE MÚSICA SANTA MARÍA DEL PUIG,PRIV.,AVINGUDA,VIRGEN DEL PUIG,29,46540,PUIG DE SANTA MARIA (EL),VALENCIA/VALÈNCIA,961472009.0,,1,-0.303328,39.587399,ASOCIACIÓN ESCUELA DE MÚSICA SANTA MARÍA DEL PUIG,G96327838,L'HORTA NORD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020947,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020947,
46020959,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA SANTA CECILIA,ESCUELA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,CARRER,RAFAEL BERNABEU,1-2,46340,REQUENA,VALENCIA/VALÈNCIA,962305144.0,,1,-1.10271,39.487946,ASOCIACIÓN ESCUELA DE MÚSICA SANTA CECILIA REQUENA,G96360573,LA PLANA DE UTIEL-REQUENA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020959,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020959,
46020960,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CONSTANTINO TORREGROSA MORANT,ESCOLA PRIVADA DE MÚSICA CONSTANTINO TORREGROSA MORANT,PRIV.,CARRER,JOSÉ RIBERA DE ESPAÑOLETO,6,46691,VALLADA,VALENCIA/VALÈNCIA,962257062.0,,1,-0.690587,38.897007,UNIÓ PROTECTORA MUSICAL DE VALLADA,G46377107,LA COSTERA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020960,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020960,
46020972,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN MUSICAL L'ALMOINA,ESCOLA PRIVADA DE MÚSICA ASOCIACIÓN MUSICAL L'ALMOINA,PRIV.,CARRER,EL CASTELL,2,46723,ALMOINES,VALENCIA/VALÈNCIA,690312305.0,,1,-0.179791,38.943082,ASOCIACIÓN MUSICAL L'ALMOINA,G46937306,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020972,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020972,
46020996,ESCUELA PÚBLICA DE MÚSICA,ESCOLA PÚBLICA DE MÚSICA,E. DE MÚSICA MUNICIPAL,E. DE MÚSICA MUNICIPAL,PÚB.,PASSEIG,REI EN JAUME,4,46130,MASSAMAGRELL,VALENCIA/VALÈNCIA,961440051.0,961445075.0,1,-0.332788,39.570559,AJUNTAMENT DE MASSAMAGRELL,P4616600E,L'HORTA NORD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46020996,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46020996,
46021009,CENTRO AUTORIZADO DE ENSEÑANZAS ARTÍSTICAS PROFESIONALES DE MÚSICA,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,CENTRE ENS. PROFESSIONALS DE MÚSICA SANTA CECILIA,CENTRE ENS. PROFESSIONALS DE MÚSICA SANTA CECILIA,PRIV.,CARRER,DEL RIU,7,46400,CULLERA,VALENCIA/VALÈNCIA,961723451.0,961722011.0,1,-0.255947,39.164823,ASOCIACIÓN SOCIEDAD MUSICAL INSTRUCTIVA SANTA CECILIA,G46150793,LA RIBERA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021009,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021009,
46021010,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,CARRER,MUSICAL,17,46910,SEDAVÍ,VALENCIA/VALÈNCIA,963751094.0,,1,-0.385203,39.424674,ASOCIACIÓN ESCUELA DE MÚSICA SANTA CECILIA SEDAVI,G96357744,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021010,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021010,
46021022,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA MÚSICO JAIME HERNÁNDEZ,ESCUELA PRIVADA DE MÚSICA MÚSICO JAIME HERNÁNDEZ,PRIV.,CARRER,BODEGAS,1,46390,SAN ANTONIO,VALENCIA/VALÈNCIA,962320116.0,,1,-1.156031,39.520934,ASOCIACIÓN ESCUELA DE MÚSICA LA ARMÓNICA S.ANTONIO,G96337654,LA PLANA DE UTIEL-REQUENA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021022,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021022,
46021034,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA OLIVA-AAMO,ESCOLA PRIVADA DE MÚSICA OLIVA-AAMO,PRIV.,PASSEIG,JAUME I,4-6,46780,OLIVA,VALENCIA/VALÈNCIA,962856119.0,,1,-0.121129,38.923696,ASSOCIACIÓ ARTÍSTICO-MUSICAL D'OLIVA,G96550264,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021034,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021034,
46021046,ESCUELA PRIVADA DE MÚSICA Y DANZA,ESCOLA PRIVADA DE MÚSICA I DANSA,ESCOLA PRIVADA DE MÚSICA I DANSA BENICADELL,ESCOLA PRIVADA DE MÚSICA I DANSA BENICADELL,PRIV.,CARRER,SAN VICENTE,19,46841,CASTELLÓ DE RUGAT,VALENCIA/VALÈNCIA,670780891.0,,1,-0.382547,38.875048,ESCOLA DE MÚSICA I DANSA DE CASTELLÓ DE RUGAT,G96902705,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021046,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021046,
46021058,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA FRANCISCO BELDA,ESCOLA PRIVADA DE MÚSICA FRANCISCO BELDA,PRIV.,CARRER,SANTAS RELIQUIAS,1-3,46640,MOIXENT,VALENCIA/VALÈNCIA,962260660.0,,1,-0.754518,38.874119,ESCUELA DE MÚSICA FRANCISCO BELDA,G96318274,LA COSTERA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021058,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021058,
46021061,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA LIRA CARCAIXENTINA,ESCOLA PRIVADA DE MÚSICA LIRA CARCAIXENTINA,PRIV.,CARRER,JULIÁN RIBERA,11,46740,CARCAIXENT,VALENCIA/VALÈNCIA,962430006.0,,1,-0.449885,39.121338,BANDA MUSICAL LIRA CARCAIXENTINA,G46174405,LA RIBERA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021061,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021061,
46021071,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA SANTA CECILIA,PRIV.,CARRER,COLLADO,7,46119,NÀQUERA,VALENCIA/VALÈNCIA,961682067.0,,1,-0.426298,39.658623,ESCUELA DE MÚSICA SANTA CECILIA DE NÁQUERA,G46173688,EL CAMP DE TÚRIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021071,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021071,
46021083,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA LA PRIMITIVA,ESCOLA PRIVADA DE MÚSICA LA PRIMITIVA,PRIV.,CARRER,SAGUNTO,31,46118,SERRA,VALENCIA/VALÈNCIA,690077872.0,,1,-0.426997,39.68575,ASOCIACIÓN MUSICAL LA PRIMITIVA,G46175667,EL CAMP DE TÚRIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021083,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021083,
46021095,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA POBLADOS MARÍTIMOS,ESCOLA PRIVADA DE MÚSICA POBLADOS MARÍTIMOS,PRIV.,CARRER,ESCALANTE,201,46011,VALÈNCIA,VALENCIA/VALÈNCIA,963550804.0,,1,-0.330566,39.470051,ESCUELA DE MÚSICA POBLADOS MARÍTIMOS,G96364625,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021095,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021095,
46021101,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DEL PUERTO,ESCOLA PRIVADA DE MÚSICA DEL PUERTO,PRIV.,CARRER,ROSARIO,31,46011,VALÈNCIA,VALENCIA/VALÈNCIA,963672333.0,,1,-0.331889,39.464573,ESCUELA DE MÚSICA DEL PUERTO,G96334693,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021101,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021101,
46021125,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,SAN GREGORIO,34,46839,BELLÚS,VALENCIA/VALÈNCIA,616328996.0,,1,-0.48812,38.945011,AGRUPACIÓN MUSICAL SANTA ANA DE BELLÚS,G96050638,LA VALL D'ALBAIDA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021125,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021125,
46021149,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA  ATENEO M.JOAQUÍN OLIVERT PELLICER,ESCOLA PRIVADA DE MÚSICA  ATENEO M.JOAQUÍN OLIVERT PELLICER,PRIV.,CARRER,PINTOR SOROLLA,S/N,46400,CULLERA,VALENCIA/VALÈNCIA,961722324.0,961722324.0,1,-0.254504,39.163471,ASOCIACIÓN ATENEO MUSICAL DE CULLERA,G46086401,LA RIBERA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021149,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021149,
46021150,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA AULA DE MÚSICA DIVISI,ESCOLA PRIVADA DE MÚSICA AULA DE MÚSICA DIVISI,PRIV.,CARRER,DOCTOR CALATAYUD BAYA,2,46015,VALÈNCIA,VALENCIA/VALÈNCIA,963479595.0,963479595.0,1,-0.396245,39.480843,ASOCIACIÓN CULTURAL AULA DE MÚSICA DIVISI,G96903646,VALENCIA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021150,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021150,
46021162,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,PRIV.,CARRER,SAN CRISTOBAL,46,46417,RIOLA,VALENCIA/VALÈNCIA,961702754.0,,1,-0.335539,39.196759,ESCOLA DE MÚSICA DE RIOLA,G96363395,LA RIBERA BAIXA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021162,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021162,
46021174,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA SOCIEDAD UNIÓN MUSICAL,ESCOLA PRIVADA DE MÚSICA DE LA SOCIEDAD UNIÓN MUSICAL,PRIV.,PLAÇA,PAÍS VALENCIÀ,S/N,46690,ALCÚDIA DE CRESPINS (L'),VALENCIA/VALÈNCIA,962245511.0,,1,-0.591097,38.972549,SOCIEDAD UNIÓN MUSICAL,G46176459,LA COSTERA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021174,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021174,
46021186,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA DE LA ARTÍSTICA MANISENSE,ESCOLA PRIVADA DE MÚSICA DE LA ARTÍSTICA MANISENSE,PRIV.,PASSEIG,GUILLERMO DE OSMA,3,46940,MANISES,VALENCIA/VALÈNCIA,961531783.0,961531783.0,1,-0.457869,39.489586,SOCIEDAD MUSICAL LA ARTÍSTICA MANISENSE,G46155404,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021186,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021186,
46021198,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA AGRUP. ART. MUSICAL AUSIÀS MARCH,ESCOLA PRIVADA DE MÚSICA AGRUP. ART. MUSICAL AUSIÀS MARCH,PRIV.,CARRER,ESCOLES,5,46722,BENIARJÓ,VALENCIA/VALÈNCIA,962800774.0,,1,-0.186513,38.933636,AGRUPACIÓ ARTÍSTICO-MUSICAL AUSIÀS MARCH,G46703039,LA SAFOR,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021198,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021198,
46021204,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA FOMENTO MUSICAL,ESCUELA PRIVADA DE MÚSICA FOMENTO MUSICAL,PRIV.,CARRER,ALEGRÍA DE LA HUERTA,8,46823,NAVARRÉS,VALENCIA/VALÈNCIA,962251100.0,,1,-0.692973,39.099876,ASOCIACIÓN FOMENTO MUSICAL DE NAVARRÉS,G46173142,LA CANAL DE NAVARRÉS,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021204,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021204,
46021216,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA JOSEP ROSELL,ESCOLA PRIVADA DE MÚSICA JOSEP ROSELL,PRIV.,CARRER,ESPRONCEDA,2,46295,SUMACÀRCER,VALENCIA/VALÈNCIA,625448175.0,,1,-0.630302,39.096766,UNIÓN MUSICAL EL XÚQUER DE SUMACÀRCER,G46173175,LA RIBERA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021216,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021216,
46021228,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA MAESTRO BARCELÓ,ESCUELA PRIVADA DE MÚSICA MAESTRO BARCELÓ,PRIV.,CARRER,DOCTOR ÁLVAREZ GARIJO,3,46367,YÁTOVA,VALENCIA/VALÈNCIA,962508514.0,,1,-0.805748,39.385406,ASOCIACIÓN ESCUELA DE MÚSICA MAESTRO BARCELÓ,G96365572,LA HOYA DE BUÑOL,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021228,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021228,
46021241,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA JUVENTUD MUSICAL DE ALBAL,ESCOLA PRIVADA DE MÚSICA JUVENTUD MUSICAL DE ALBAL,PRIV.,CARRER,SAN CARLOS,S/N,46470,ALBAL,VALENCIA/VALÈNCIA,961269817.0,,1,-0.408951,39.397701,ASOCIACIÓN JUVENTUD MUSICAL DE ALBAL,G46172268,L'HORTA SUD,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021241,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021241,
46021253,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA CENTRO ENSEÑANZA MUS. LA ARMONÍA,ESCOLA PRIVADA DE MÚSICA CENTRO ENSEÑANZA MUS. LA ARMONÍA,PRIV.,CARRER,OCTAVIO MONSERRAT CHAPA,S/N,46193,MONTROI,VALENCIA/VALÈNCIA,962555160.0,,1,-0.615261,39.341732,ASO.CENTRO DE ENSEÑANZA MÚSICA Y DANZA LA ARMONÍA,G96366158,LA RIBERA ALTA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021253,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021253,
46021265,ESCUELA PRIVADA DE MÚSICA,ESCOLA PRIVADA DE MÚSICA,ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL EL ARTE,ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL EL ARTE,PRIV.,CARRER,MATEO LLORIA PÉREZ,8,46320,SINARCAS,VALENCIA/VALÈNCIA,962315411.0,,1,-1.23144,39.731878,ASOCIACIÓN UNIÓN MUSICAL EL ARTE,G46188116,LA PLANA DE UTIEL-REQUENA,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021265,https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=46021265,
