any,cif,nom,quantia,tipus_subvencio
2024,G46391819,"22.300,15 VILLALONGA MUSICAL AGRUPACIÓ VILLALONGA MUSICAL AGRUPACIO",22300.15,A_escoles_no_formals
2024,G46087805,"30.178,88 ARZOBISPO DEL VILLAR CECILIA SANTA MUSICAL UNIÓN VILLAR MUSICAL UNION",30178.88,A_escoles_no_formals
2024,G03855921,"52.641,13 VILLENA CHAPÍ RUPERTO MUSICAL SOCIEDAD CHAPI RUPERTO MUSICAL SOCIEDAD",52641.13,A_escoles_no_formals
2024,G46158192,"16.609,63 VINALESA ESTEVE ESTEBAN MESTRE VINALESA MUSICAL RENAIXEMENT SOCIETAT",16609.63,A_escoles_no_formals
2024,G12807426,"53.839,33 VINAROS VINARÒS MAESTRAT MONTSIA",53839.33,A_escoles_no_formals
2024,G12039350,"48.726,10 VINAROS VINAROS ALIANZA MUSICAL SOCIEDAD",48726.1,A_escoles_no_formals
2024,G12035754,"13.175,59 VIVER CECILIA SANTA VIVER CECILIA SANTA MUSICAL UNIÓN",13175.59,A_escoles_no_formals
2024,G46109476,"58.034,02 XATIVA NOVA XATIVA NOVA MUSICAL SOCIETAT",58034.02,A_escoles_no_formals
2024,G46172342,"44.264,34 XATIVA VELLA SETABENSE PRIMITIVA MUSICAL SOCIEDAD",44264.34,A_escoles_no_formals
2024,G96336607,"31.435,22 XERACO XERACO",31435.22,A_escoles_no_formals
2024,G46171906,"9.646,65 XERESA MUSICAL UNION INSTRUCTIVA SOCIEDAD",9646.65,A_escoles_no_formals
2024,G12508206,"19.269,00 XILXES CONTRAPUNT CONTRAPUNT",19269.0,A_escoles_no_formals
2024,G46191615,"7.694,17 YATOVA RICARTE PÉREZ MIGUEL CECILIA SANTA MUSICAL INSTRUCTIVO CENTRO",7694.17,A_escoles_no_formals
2024,G96365572,"17.576,08 YATOVA BARCELÓ MAESTRO BARCELO MAESTRO",17576.08,A_escoles_no_formals
2025,P4604200H,"39.627,62 MALFERIT AIELO MALFERIT D'AIELO AJUNTAMENT",39627.62,A_escoles_no_formals
2025,P1201000E,"11.086,34 ALMEDIJAR ALMEDIJAR AYUNTAMIENTO",11086.34,A_escoles_no_formals
2025,P0304000C,"35.470,85 BENIMELI BENIMELI AYUNTAMIENTO",35470.85,A_escoles_no_formals
2025,P0304100A,"100.793,86 BENISSA BENISSA AJUNTAMENT",100793.86,A_escoles_no_formals
2025,P0304200I,"80.831,32 BENIT NOU BENITACHELL/POBLE BENITATXELL NOU POBLE AYUNTAMIENTO",80831.32,A_escoles_no_formals
2025,Q1200347A,"103.576,44 BURRIANA RUBERT PASCUAL VICIANA MARTI RAFAEL ARTS CENTRE",103576.44,A_escoles_no_formals
2025,P0307100H,"26.419,75 GORGOS GATA GORGOS GATA AJUNTAMENT",26419.75,A_escoles_no_formals
2025,P4616600E,"47.826,06 MASSAMAGRELL MASSAMAGRELL AYUNTAMIENTO",47826.06,A_escoles_no_formals
2025,P0314100I,"63.553,80 MONTESINOS, MONTESINOS AYUNTAMIENTO",63553.8,A_escoles_no_formals
2025,P1200016B,"63.075,30 MORELLA PATRONATO",63075.3,A_escoles_no_formals
2025,P0309700C,"36.682,09 ORBA D'ORBA AJUNTAMENT",36682.09,A_escoles_no_formals
2025,P0310100C,"88.040,64 PEDREGUER PEDREGUER AJUNTAMENT",88040.64,A_escoles_no_formals
2025,P0311600A,"23.395,91 SALINAS SALINAS AYUNTAMIENTO",23395.91,A_escoles_no_formals
2025,P1200010E,"81.360,84 SONEJA PALANCIA ALTO DEL COMARCAL PALANCIA ALTO INTERMUNICIPAL MANCOMUNIDAD",81360.84,A_escoles_no_formals
2025,P0308100G,"38.690,39 XALÓ XALO AJUNTAMENT",38690.39,A_escoles_no_formals
2025,G97499198,"23.661,39 ADEMUZ ADEMUZ ADEMUZ MUSICAL SOCIEDAD",23661.39,A_escoles_no_formals
2025,G46168530,"16.036,80 ADOR CECILIA SANTA MUSICAL AGRUPACIO",16036.8,A_escoles_no_formals
2025,G03980810,"31.263,68 AGOST CECILIA SANTA AGOST CECILIA SANTA",31263.68,A_escoles_no_formals
2025,G03984846,"21.233,22 AGOST PAU VERGE AGOST PAU VERGE",21233.22,A_escoles_no_formals
2025,G46354486,"34.317,98 AGULLENT SIRVENT AMORÓS AMANCIO D'AGULLENT MUSICAL AGRUPACIO",34317.98,A_escoles_no_formals
2025,G46274056,"22.293,13 ALAQUAS MEDINA MESTRE D'ALAQUAS MUSICAL UNIO",22293.13,A_escoles_no_formals
2025,G98459431,"37.339,49 ALBAIDA D'ALBAIDA CAPO ALBAIDA",37339.49,A_escoles_no_formals
2025,G46172268,"45.551,28 ALBAL ALBAL MUSICAL JUVENTUD ALBAL MUSICAL JUVENTUD",45551.28,A_escoles_no_formals
2025,G96106935,"10.331,10 ALBAL VEUS CORAL VEUS CORAL",10331.1,A_escoles_no_formals
2025,G96928643,"23.523,81 RIBERA ALBALAT RIBERA D'ALBALAT",23523.81,A_escoles_no_formals
2025,G46416525,"22.784,75 SORELLS DELS ALBALAT SORELLS DELS ALBALAT MUSICAL UNIO",22784.75,A_escoles_no_formals
2025,G03701877,"8.857,48 ALBATERA ALBATERA APÓSTOL SANTIAGO MUS. APOSTOL SANTIAGO MUSICAL ASOCIACION",8857.48,A_escoles_no_formals
2025,G03984721,"32.346,29 ALBATERA AURORA AURORA",32346.29,A_escoles_no_formals
2025,G46177804,"37.213,67 ALBERIC MUSICAL UNIÓN BANDA ALBERIC MUSICAL UNIO SOCIETAT",37213.67,A_escoles_no_formals
2025,G12035804,"23.111,39 ALBOCASSER D'ALBOCASSER CECILIA SANTA MUSICAL ASSOCIACIO",23111.39,A_escoles_no_formals
2025,G97032205,"3.985,91 ALBORACHE PRIMITIVA ALBORACHE PRIMITIVA CLUTURAL ASOCIACION",3985.91,A_escoles_no_formals
2025,G46117016,"94.373,74 ALBORAYA D'ALBORAYA MUSICAL SOCIETAT ALBORAYA MUSICAL SOCIEDAD",94373.74,A_escoles_no_formals
2025,G46171724,"33.343,41 ALBUIXECH ALBUIXECH ESLAVA CENTRO MUSICAL SOCIEDAD",33343.41,A_escoles_no_formals
2025,G12212874,"11.993,72 XIVERT ALCALA CECILIA SANTA MUSICAL ASOCIACIÓN XIVE ALCALA CECILIA SANTA MUSICAL ASOCIACION",11993.72,A_escoles_no_formals
2025,G96370135,"35.344,58 ALCASSER CECILIA SANTA ALCAS CECILIA SANTA ASOCIACIO",35344.58,A_escoles_no_formals
2025,G12246724,"44.807,91 ALCORA, GIL SERRANO VICENT L'ALCORA L'ALCALATEN MUSICAL AGRUPACIO",44807.91,A_escoles_no_formals
2025,G03102613,"6.798,71 ALCOY/ALCOI ALCOYANA SINFÓNICA ORQUESTA ALCOYANA SINFONICA ORQUESTA",6798.71,A_escoles_no_formals
2025,G03125234,"25.722,89 ALCOY/ALCOI MUSICAL UNIÓ SOCIETAT D'ALCOI MUSICAL UNION SOCIETAT",25722.89,A_escoles_no_formals
2025,G42613976,"59.584,35 ALCOY/ALCOI CRESCENDO D'ALCOI CRESCENDO",59584.35,A_escoles_no_formals
2025,G54430863,"23.492,50 ALCOY/ALCOI BLANQUER AMANDO ALCOY PRIMITIVA MUSICAL CORPORACION",23492.5,A_escoles_no_formals
2025,G46172508,"7.551,70 ALCUBLAS ALCUBLANA MUSICAL UNION",7551.7,A_escoles_no_formals
2025,G46176459,"10.869,46 CRESPINS, ALCUDIA MUSICAL UNIÓN SOCIEDAD CRESPINS ALCUDIA MUSICAL UNION",10869.46,A_escoles_no_formals
2025,G46065561,"24.328,45 ALDAIA D'ALDAIA MUSICAL UNIÓ ALDAYA MUSICAL UNION",24328.45,A_escoles_no_formals
2025,G46880654,"22.803,99 PATRIARCA DEL ALFARA MUSICAL AGRUPACIÓN PATRIARCA DEL ALFARA MUSICAL AGRUPACIÓN",22803.99,A_escoles_no_formals
2025,G46190740,"32.112,05 ALFARP LIRA MUSICAL PROTECTORA SOC. ALFARP LIRA MUSCIAL PROTECTORA SOCIEDAD",32112.05,A_escoles_no_formals
2025,G98935521,"10.238,59 ALFARRASI D'ALFARRASI",10238.59,A_escoles_no_formals
2025,G03102522,"28.383,11 PI, DEL ALFAS DEL L'ALFAS LIRA MUSICAL SOCIEDAD",28383.11,A_escoles_no_formals
2025,G46146759,"58.741,08 ALGEMESI GANS MORENO JOSÉ D'ALGEMESI MUSICAL SOCIETAT",58741.08,A_escoles_no_formals
2025,G98392350,"34.217,45 ALGEMESI DOLÇAINA TABALET ALGEMESI DOLCAINA TABALET ASSOCIACIO",34217.45,A_escoles_no_formals
2025,G97024343,"24.183,18 ALFARA ALGIMIA BARONIA BARONIA",24183.18,A_escoles_no_formals
2025,G46173746,"45.057,22 ALGINET CHOVÍ PÉREZ PASCUAL ALGINET MUSICAL ARTISTICA SOCIETAT",45057.22,A_escoles_no_formals
2025,G03703543,"6.718,62 ALGORFA ALGORFA CULTURAL S.MUSICAL ALGORFA CULTURAL MUSICAL SOCIEDAD",6718.62,A_escoles_no_formals
2025,G03521218,"3.550,72 ALGUEÑA ALGUEÑENSE MUSICAL UNIÓN ALGUEÑENSE MUSICAL UNION SOCIEDAD",3550.72,A_escoles_no_formals
2025,G03067550,"13.871,86 ALICANTE/ALACANT CAROLINAS S.C.D. EDUCANDOS CAROLINAS DEPORTIVA CULTURAL SOCIEDAD",13871.86,A_escoles_no_formals
2025,G03176724,"26.132,71 ALICANTE/ALACANT GALÁN SEGURA RAFAEL GALAN SEGURA RAFAEL",26132.71,A_escoles_no_formals
2025,G03744588,"57.841,63 ALICANTE/ALACANT ASÍS U.M.CIUD. CARCAGENTE P.A. ASIS CIUDAD MUSICAL UNION",57841.63,A_escoles_no_formals
2025,G54038773,"30.294,51 ALICANTE/ALACANT L'HARMONIA ALACANT MUSICAL SOCIETAT L'HARMONIA",30294.51,A_escoles_no_formals
2025,G98167570,"6.186,86 ALMASSERA MUSICAL ARTÍSTICA UNIÓN ASOC. D/ALMASSERA ARTISTICA UNIO CULTURAL ASOC",6186.86,A_escoles_no_formals
2025,V46065348,"22.947,48 ALMASSERA MUSICAL ESTUDIO CENTRO ALMASSERA MUSICAL ESTUDIO CENTRO",22947.48,A_escoles_no_formals
2025,G12039392,"78.475,06 ALMAZORA/ALMASSORA MANRIQUE AGUT MESTRE ESMERALDA MUSICAL INSTRUCTIVO UNION",78475.06,A_escoles_no_formals
2025,G12205936,"30.189,11 ALMENARA SI-FA-SOL ALMENARA CECILIA SANTA MUSICAL ASOCIACION",30189.11,A_escoles_no_formals
2025,G46937306,"21.157,61 ALMOINES L'ALMOINA MUSICAL ASOCIACIÓN L'ALMOINA MUSICAL ASSOCIACIO",21157.61,A_escoles_no_formals
2025,G03103462,"51.629,87 ALMORADI MUSICAL UNIÓN ALMORADI MUSICAL UNION",51629.87,A_escoles_no_formals
2025,G97019186,"15.363,94 COMTESSA(L') ALQUERIA COMTESSA ALQUERIA PRIVA",15363.94,A_escoles_no_formals
2025,G12491643,"24.259,58 PERDIDO NIÑO DEL ALQUERIAS BONRETORN ""BONRETORN"" CULTURAL ASOC",24259.58,A_escoles_no_formals
2025,G03100609,"61.014,24 ALTEA D'ALTEA ALTEANENSE FILARMONICA SOCIEDAD",61014.24,A_escoles_no_formals
2025,G12036166,"35.173,91 ALTURA CULTURAL MUSICAL UNIÓN ALTURA CULTURAL MUSICAL UNION",35173.91,A_escoles_no_formals
2025,G46094736,"36.157,04 ALZIRA MUSICAL SOCIEDAD EDUCANDOS ALZIRA MUSICAL SOCIEDAD",36157.04,A_escoles_no_formals
2025,V46172540,"23.830,70 ANNA MARÍN MAESTRO ANNA ARTISTICA NUEVA MUSICAL SOCIEDAD",23830.7,A_escoles_no_formals
2025,G96470695,"6.763,71 ANTELLA PROTECTORA PROTECTORA ASSOCIACIO",6763.71,A_escoles_no_formals
2025,G12035762,"3.869,35 ARTANA ARTANENSE MUSICAL UNIÓ ARTANENSE MUSICAL UNION",3869.35,A_escoles_no_formals
2025,G03230935,"33.340,66 ASPE ALCOLEA MAESTRO ASPE GILABERT MAESTRO MUSICAL ATENEO",33340.66,A_escoles_no_formals
2025,G54767744,"26.447,09 ASPE ESPERANZA ASPE ESPERANZA MUSICAL ASOCIACION",26447.09,A_escoles_no_formals
2025,G12214565,"23.893,58 MAESTRAT DEL ATZENETA D'ATZENETA CECILIA SANTA BANDA MUSICAL SOCIETAT",23893.58,A_escoles_no_formals
2025,G46175022,"31.621,56 AYORA AYORENSE MUSICAL SOCIEDAD AYORENSE MUSICAL",31621.56,A_escoles_no_formals
2025,G53209466,"20.978,89 MARIOLA BANYERES FERRE TINA NOVO MUSICAL AGRUPACION",20978.89,A_escoles_no_formals
2025,G46352688,"19.369,63 BARX STA.CECILIA MUSICAL INSTRUCT. SOC. BARX CECILIA SANTA MUSICAL UNIO SOCIETAT",19369.63,A_escoles_no_formals
2025,G46185724,"10.683,79 BARXETA BARXETA CECILIA SANTA MUSICAL UNION",10683.79,A_escoles_no_formals
2025,G46172524,"13.611,96 BELLREGUARD CECILIA SANTA MUSICAL ARTISTICO AGRUPACION",13611.96,A_escoles_no_formals
2025,G46084679,"30.405,52 BENAGUASIL MUSICAL UNIÓN MUSICAL UNION CULTURAL INSTRUCTIVO CENTRO",30405.52,A_escoles_no_formals
2025,V12292652,"2.303,64 BENASAL BMFES CELADES ABSALOM SEGURES FUENTE BANDA",2303.64,A_escoles_no_formals
2025,G46202396,"12.291,63 BENETUSSER BENETÚSSER MUSICAL UNIÓ BENETUS MUSICAL UNIO CULTURAL ARTISTICA SOCIEDAD",12291.63,A_escoles_no_formals
2025,G03181278,"6.901,22 BENIARBEIG BENIARBEIG MUSICAL UNIO",6901.22,A_escoles_no_formals
2025,G46703039,"25.876,88 BENIARJO MARCH AUSIÀS MUSICAL ART. AGRUP. MARCH AUSIAS ARTISTICO-MUSICAL AGRUPACIO",25876.88,A_escoles_no_formals
2025,G12036240,"40.163,57 BENICARLO BENICARLÓ CIUDAD BENICARLO CIUDAD MUSICAL ASOCIACION",40163.57,A_escoles_no_formals
2025,G12099891,"45.174,63 BENICASIM/BENICASSIM CECILIA SANTA BENICÀSSIM CECÍLIA SANTA MUSICAL UNIÓ",45174.63,A_escoles_no_formals
2025,G46787024,"13.235,07 XÚQUER BENICULL BENICULL BENICULL MUSICAL UNIO ASOC",13235.07,A_escoles_no_formals
2025,G53848313,"10.864,41 BENIDOLEIG SEGUILI BENIDOLEIG SEGUILI MUSICAL AGRUPACIO",10864.41,A_escoles_no_formals
2025,G03084977,"43.885,26 BENIDORM MUSICAL UNIÓN BENIDORM MUSICAL UNION",43885.26,A_escoles_no_formals
2025,G53217980,"12.121,38 BENIDORM BENIDORM L'ILLA BENIDORM L'ILLA MUSICAL SOCIETAT",12121.38,A_escoles_no_formals
2025,G54388285,"36.793,40 BENIDORM BENIDORM NOVA BENIDORM NOVA MUSICAL SOCIETAT",36793.4,A_escoles_no_formals
2025,G46065678,"22.781,38 BENIFAIO BENIFAIÓ SAM BENIFAIO MUSICAL ARTISTICO SOCIEDAD",22781.38,A_escoles_no_formals
2025,G98523418,"20.124,27 BENIFAIO LLOPIS MARTÍNEZ PASCUAL BENIFAIO AMICS ASOC",20124.27,A_escoles_no_formals
2025,G46171849,"19.246,28 VALLDIGNA BENIFAIRO RAFAELA- -PEPE SERRA SERRA JOSÉ L'ENTUSIASTA MUSICAL SOCIETAT",19246.28,A_escoles_no_formals
2025,G46172896,"14.236,21 BENIGANIM TROPICAL MUSICAL SOCIETAT TROPICAL MUSICAL SOCIEDAD",14236.21,A_escoles_no_formals
2025,G46152450,"18.400,00 BENIMODO MUSICAL UNIÓ BENIMODO MUSICAL UNIO SOCIETAT",18400.0,A_escoles_no_formals
2025,G46394128,"24.148,69 BENIPARRELL MUSICAL INSTRUCTIVO CENTRO BENIPARRELL MUSICAL INSTRUCTIVO CENTRO",24148.69,A_escoles_no_formals
2025,G96589031,"20.830,93 BENIRREDRA BENIRREDRA MUSICAL SOCIETAT",20830.93,A_escoles_no_formals
2025,G46173118,"94.910,68 BETERA MUSICAL ARTÍSTIC CENTRE BETERA MUSICAL ARTISTIC CENTRE",94910.68,A_escoles_no_formals
2025,G12231551,"18.304,19 BETXI MUSICAL UNIÓN BETXI MUSICAL UNION",18304.19,A_escoles_no_formals
2025,G03157294,"20.888,61 BIAR BIAR MUSICAL SOCIETAT BIAR MUSICAL UNIO SOCIETAT",20888.61,A_escoles_no_formals
2025,G03436367,"26.607,79 BIGASTRO MUSICAL UNIÓN BIGASTRO UNION",26607.79,A_escoles_no_formals
2025,G97128045,"35.157,12 BOCAIRENT MUSICAL UNIÓ BOCAIRENT MUSICAL UNIÓ ASSOCIACIÓ",35157.12,A_escoles_no_formals
2025,G46996443,"49.312,62 MIRAMBELL BONREPOS MIRAMBELL BONREPOS MUSICAL SOCIETAT",49312.62,A_escoles_no_formals
2025,G12452090,"19.265,29 BORRIOL SALA RAMÓN BORRIOLENCA LIRA MUSICAL UNIO",19265.29,A_escoles_no_formals
2025,G46172391,"8.651,41 BUGARRA BUGARRA MUSICAL C.INST.UNIÓN MUSICAL UNION INSTRUCTIVO CENTRO",8651.41,A_escoles_no_formals
2025,G46057725,"10.310,22 BUÑOL AYLLON LUIS BUÑOL ARTISTICA MUSICAL SOCIEDAD",10310.22,A_escoles_no_formals
2025,G96935507,"47.464,31 BUÑOL GARCÍA CARRASCOSA MANUEL GARCIA CARRASCOSA MANUEL",47464.31,A_escoles_no_formals
2025,G46102497,"76.103,52 BURJASSOT SILOS SILOS MUSICAL AGRUPACION",76103.52,A_escoles_no_formals
2025,G03769791,"7.209,89 BUSOT CANELOBRE CANELOBRE-UMB",7209.89,A_escoles_no_formals
2025,G12419362,"16.250,81 CALIG CALIG VILA CALIG VILA MUSICAL AGRUPACION",16250.81,A_escoles_no_formals
2025,G03106903,"14.811,32 SEGURA CALLOSA FILARMÓNICA MUS. ARTE MUS.DE FILARMONICA MUSICAL ARTE",14811.32,A_escoles_no_formals
2025,G03957214,"51.975,59 SARRIA D'EN CALLOSA SEGUÍ JOSÉ SEGUI JOSE",51975.59,A_escoles_no_formals
2025,G13671847,"28.396,33 MIRRA, MIRRA/CAMP CAMPO MIRRA BENEIXAMA-CAMP MIRRA CAMP BENEIXAMA",28396.33,A_escoles_no_formals
2025,G46191391,"17.271,84 CAMPORROBLES MAR-CHICA MUSICAL UNIÓN MAR-CHICA MUSICAL UNION",17271.84,A_escoles_no_formals
2025,G46121174,"25.950,35 CANALS CANALENSE MUSICAL ASOCIACIÓN CANALENSE MUSICAL ASOCIACION",25950.35,A_escoles_no_formals
2025,G46563771,"25.832,72 CANALS GUEROLA BIOSCA LUIS JOSÉ CANALS CECILIA SANTA MUSICAL UNION",25832.72,A_escoles_no_formals
2025,G96293840,"40.581,55 BERENGUER D'EN CANET BERENGUER D'EN CANET BERENGUER D'EN CANET MUSICAL SOCIETAT",40581.55,A_escoles_no_formals
2025,G13868823,"21.532,75 CAÑADA CANYADA CANYADA MUSICAL",21532.75,A_escoles_no_formals
2025,G46174405,"26.395,73 CARCAIXENT CARCAIXENTINA LIRA RECR MUSICAL SOCIETAT CARCAIXENTI CASINO LIRIA",26395.73,A_escoles_no_formals
2025,G46171757,"15.616,46 CARCER VALLE CARCER VALLE MUSICAL ARTISTICO SOCIEDAD",15616.46,A_escoles_no_formals
2025,G46171815,"24.953,72 CARLET MUSICAL UNIÓN CARLET MUSICAL UNIO SOCIETAT",24953.72,A_escoles_no_formals
2025,G46172169,"23.306,64 CARLET L'ARTÍSTICA CARLET ARTISTICA MUSICAL AGRUPACION",23306.64,A_escoles_no_formals
2025,G53045134,"34.086,05 CASTALLA SOGALL TRADICIONAL SOGALL PERCUSSIO DOLÇAINERS COLLA",34086.05,A_escoles_no_formals
2025,G53443024,"37.202,15 CASTALLA CECILIA SANTA CASTALLA FOIA CECILIA SANTA",37202.15,A_escoles_no_formals
2025,G03243771,"18.608,69 CASTELLS CASTELL CASTELLS CASTELL PRIMITIVA MUSICAL UNION",18608.69,A_escoles_no_formals
2025,G96399704,"42.009,99 CASTELLÓ LIRA LIRA CULTURAL ASSOCIACIO",42009.99,A_escoles_no_formals
2025,G96902705,"17.562,74 RUGAT CASTELLO BENICADELL RUGAT CASTELLO BENICADELL",17562.74,A_escoles_no_formals
2025,G12385340,"27.074,94 PLANA/CASTELLÓ CASTELLON GRAU DEL MUSICAL UNIÓ GRAU DEL MUSICAL UNIO",27074.94,A_escoles_no_formals
2025,G12894317,"14.181,10 PLANA/CASTELLÓ CASTELLON METRÒNOM METRONOM ASOC",14181.1,A_escoles_no_formals
2025,V96915566,"15.923,85 CATADAU MUSICAL ENSEÑANZA CENTRO CATADAU MUSICAL ENSEÑANZA CENTRO",15923.85,A_escoles_no_formals
2025,G46351367,"26.252,19 CATARROJA CATARROJA MUSICAL UNIÓ SOCIETAT CATARROJA MUSICAL UNIO",26252.19,A_escoles_no_formals
2025,G96495643,"28.972,66 CATARROJA CHULIÀ"" ""SALVADOR ARTESANA ARTESANA",28972.66,A_escoles_no_formals
2025,G12384905,"11.312,51 CATI CATINENSE MUSICAL UNIÓN CATINENCA MUSICAL UNIO MUSICAL SOCIETAT",11312.51,A_escoles_no_formals
2025,G03111986,"26.064,06 CATRAL CONSTANCIA CATRAL CONSTANCIA MUSICAL UNION SOCIEDAD",26064.06,A_escoles_no_formals
2025,V96473111,"9.564,33 FUENTES LAS CAUDETE VINO DEL TIERRA COMARCAL MUSI SOCIEDADES COMARCAL COORDINADORA",9564.33,A_escoles_no_formals
2025,G12225595,"10.600,40 MAESTRE DEL CERVERA CECILIA SANTA MUSICAL UNIÓN MAESTRE DEL CERVERA CECILIA SANTA MUSICAL UNION",10600.4,A_escoles_no_formals
2025,G46174389,"15.422,80 CHELLA GRACIA VIRGEN GRACIA VIRGEN MUSICAL UNION",15422.8,A_escoles_no_formals
2025,G96518089,"68.495,26 CHELVA TURIA ALTO COMARCAL FEDE MUSICALES SOCIEDADES COMARCAL COORDINADORA",68495.26,A_escoles_no_formals
2025,G46206355,"36.318,41 CHESTE LIRA LIRA BANDA MUSICAL ASOCIACION",36318.41,A_escoles_no_formals
2025,G12508206,"19.720,51 CHILCHES/XILXES CONTRAPUNT CONTRAPUNT",19720.51,A_escoles_no_formals
2025,G46150843,"44.410,38 CHIVA NAVARRO GARCÍA MAESTRO CHIVA ARTISTICA MUSICAL SOCIEDAD",44410.38,A_escoles_no_formals
2025,G46168001,"15.226,43 CHULILLA CHULILLA LIRA CHULILLA LIRA MUSICAL SOCIEDAD",15226.43,A_escoles_no_formals
2025,G12626933,"6.471,98 CINCTORRES CINCTORRANA MUSICAL SOCIETAT",6471.98,A_escoles_no_formals
2025,G03101649,"19.854,31 COCENTAINA CONTESTANA MUSICAL UNIÓN CONTESTANA MUSICAL UNION",19854.31,A_escoles_no_formals
2025,G03188679,"13.079,54 COCENTAINA MUSICAL L'ATENEU COCENTAINA MUSICAL ATENEO ASOCIACION",13079.54,A_escoles_no_formals
2025,G98573967,"29.338,63 CORBERA CORBERA",29338.63,A_escoles_no_formals
2025,G96364336,"8.988,13 PALLAS CORTES CORBINET CORBINET",8988.13,A_escoles_no_formals
2025,G12303160,"3.548,84 VINROMA, COVES COVARXINA MUSICAL UNIÓ COVARXINA MUSICAL UNIO",3548.84,A_escoles_no_formals
2025,G53284246,"21.691,00 COX QUIRANTE ANTONIO COX QUIRANTE ANTONIO",21691.0,A_escoles_no_formals
2025,G53077335,"32.654,61 CREVILLENT MUSICAL UNIÓN CREVILLENT MUSICAL UNION",32654.61,A_escoles_no_formals
2025,G46086401,"34.402,83 CULLERA PELLICER OLIVERT M.JOAQUÍN ATENEO CULLERENSE MUSICAL ATENEO",34402.83,A_escoles_no_formals
2025,G46150793,"31.519,64 CULLERA CHORNET MESTRE CULL CECILIA SANTA INSTRUCTIVA MUSICAL SOCIEDAD",31519.64,A_escoles_no_formals
2025,G46339180,"17.652,26 DAIMUS DAIMUSENSE MUSICAL ASSOCIACIO",17652.26,A_escoles_no_formals
2025,G53411120,"7.495,82 NUEVA DAYA RODRIGO MAESTRO RODRIGO MAESTRO",7495.82,A_escoles_no_formals
2025,G03999760,"32.252,75 DENIA LATTUR MANUEL LATTUR MANUEL",32252.75,A_escoles_no_formals
2025,G03100625,"19.991,28 DOLORES DOLORES MUSICAL ESTUDIO CENTRO DOLORES MUSICAL UNION SOCIEDAD",19991.28,A_escoles_no_formals
2025,G97369425,"2.325,96 DOMEÑO CECILIA SANTA MUSICAL ARTÍST. SO. DOMEÑO CECILIA SANTA MUSICAL ARTISTICO SOCIEDAD",2325.96,A_escoles_no_formals
2025,G46558409,"6.549,07 ELIANA, MUSICAL UNIÓ L'ELIANA MUSICAL UNIO",6549.07,A_escoles_no_formals
2025,G98763964,"65.848,13 ELIANA, MONTEALEGRE MONTEALEGRE MUSICAL ASOC",65848.13,A_escoles_no_formals
2025,G96581376,"24.623,34 ENGUERA VENTURA MAESTRO VENTURA MAESTRO",24623.34,A_escoles_no_formals
2025,G97031173,"18.384,56 ESTIVELLA ARNAU DANIEL D'ESTIVELLA ARNAU DANIEL",18384.56,A_escoles_no_formals
2025,G96492111,"29.280,43 FAURA QUERALT GARCES JOAN QUERALT GARCES JOAN",29280.43,A_escoles_no_formals
2025,G54442165,"22.460,48 FINESTRAT CAMPANA PUIG MUSICAL CENTRE CAMPANA PUIG MUSICAL CENTRE DEL",22460.48,A_escoles_no_formals
2025,G46173886,"72.516,69 FOIOS FOIOS STA.CECILIA MUSICAL C.ART. CECILIA SANTA MUSICAL ARTISTIC CENTRE",72516.69,A_escoles_no_formals
2025,G03156130,"22.466,92 HONDÓN NEUS, FONDÓ MUSICAL UNIÓN NIEVES LAS HONDON MUSICAL UNION",22466.92,A_escoles_no_formals
2025,G97028781,"17.893,49 FIGUERA, FONT FONTINA LIRA FONTINA LIRA",17893.49,A_escoles_no_formals
2025,G96409958,"20.211,86 CARROS, D'EN FONT CARRÒS CARROS",20211.86,A_escoles_no_formals
2025,G46172664,"40.158,55 GANDIA BORJA FRANCISCO SAN MUSICAL UNION",40158.55,A_escoles_no_formals
2025,G96343223,"35.836,46 GANDIA GANDIA GRAU MARITIM DISTRICTE GANDIA GRAU D.M. ASSOCIACIO",35836.46,A_escoles_no_formals
2025,G96701628,"21.418,63 GANDIA BENIOPA MUSICAL CENTRE BENIOPA MUSICAL CENTRE",21418.63,A_escoles_no_formals
2025,R4600413A,"1.581,35 GANDIA CALASSANÇ CALASSANÇ",1581.35,A_escoles_no_formals
2025,G42607853,"20.834,96 GORGOS GATA CODA GORGOS GATA CODA MUSICAL ASSOCIACIO",20834.96,A_escoles_no_formals
2025,G46396990,"15.456,08 GILET MELCHOR RICARDO GILET MUSICAL JUVENTUD",15456.08,A_escoles_no_formals
2025,G46132544,"64.847,06 GODELLA MUSICAL CENTRO GODELLA MUSICAL CASINO",64847.06,A_escoles_no_formals
2025,G96227194,"34.910,29 GODELLETA MUSICAL UNIÓN GODELLETA MUSICAL UNION",34910.29,A_escoles_no_formals
2025,G03178431,"20.498,24 ROCAMORA GRANJA MUSICAL UNIÓN NUEVA SOCIETAT MUSICAL UNION NUEVA MUSICAL SOCIEDAD",20498.24,A_escoles_no_formals
2025,G96311667,"13.237,70 GUADASEQUIES AMICS GUADASEQUIES AMICS",13237.7,A_escoles_no_formals
2025,G46187498,"33.198,92 GUADASSUAR CECILIA SANTA MUSICAL UNIÓN SOC. GUADASSUAR CECILIA SANTA MUSICAL UNION SOCIEDAD",33198.92,A_escoles_no_formals
2025,G03112083,"39.029,05 SEGURA DEL GUARDAMAR MUSICAL AGRUPACIÓN GUARDAMAR MUSICAL AGRUPACION",39029.05,A_escoles_no_formals
